id,item_id,response,score,timeTaken,session_id,theta,sem,trait,skipped,createdTime,updateTime,ability
1864,21,,4,3,i1033,0,1,play_engrossment,0,"2024-10-11 18:16:41","2024-10-11 18:16:41",
1865,2,,4,3,i1033,0,1,usability,0,"2024-10-11 18:16:41","2024-10-11 18:16:41",
1866,14,,4,3,i1033,0,1,narratives,0,"2024-10-11 18:16:41","2024-10-11 18:16:41",
1867,34,,4,3,i1033,0,1,creative_freedom,0,"2024-10-11 18:16:44","2024-10-11 18:16:44",
1868,37,,4,3,i1033,0,1,audio_aesthetics,0,"2024-10-11 18:16:44","2024-10-11 18:16:44",
1869,8,,4,3,i1033,0,1,usability,0,"2024-10-11 18:16:44","2024-10-11 18:16:44",
1870,26,,4,3,i1033,0,1,enjoyment,0,"2024-10-11 18:16:44","2024-10-11 18:16:44",
1871,6,,4,3,i1033,0,1,usability,0,"2024-10-11 18:16:44","2024-10-11 18:16:44",
1872,27,,4,3,i1033,0,1,enjoyment,0,"2024-10-11 18:16:47","2024-10-11 18:16:47",
1873,40,,4,3,i1033,0,1,audio_aesthetics,0,"2024-10-11 18:16:47","2024-10-11 18:16:47",
1874,16,,4,3,i1033,0,1,narratives,0,"2024-10-11 18:16:47","2024-10-11 18:16:47",
1875,38,,4,3,i1033,0,1,audio_aesthetics,0,"2024-10-11 18:16:47","2024-10-11 18:16:47",
1876,23,,4,3,i1033,0,1,play_engrossment,0,"2024-10-11 18:16:47","2024-10-11 18:16:47",
1877,32,,4,3,i1033,0,1,creative_freedom,0,"2024-10-11 18:16:50","2024-10-11 18:16:50",
1878,19,,4,3,i1033,0,1,play_engrossment,0,"2024-10-11 18:16:50","2024-10-11 18:16:50",
1879,41,,4,3,i1033,0,1,personal_gratification,0,"2024-10-11 18:16:50","2024-10-11 18:16:50",
1880,48,,4,3,i1033,0,1,visual_aesthetics,0,"2024-10-11 18:16:50","2024-10-11 18:16:50",
1881,1,,4,3,i1033,0,1,usability,0,"2024-10-11 18:16:50","2024-10-11 18:16:50",
1882,45,,4,3,i1033,0,1,personal_gratification,0,"2024-10-11 18:16:53","2024-10-11 18:16:53",
1883,35,,4,3,i1033,0,1,creative_freedom,0,"2024-10-11 18:16:53","2024-10-11 18:16:53",
1884,39,,4,3,i1033,0,1,audio_aesthetics,0,"2024-10-11 18:16:53","2024-10-11 18:16:53",
1885,3,,4,3,i1033,0,1,usability,0,"2024-10-11 18:16:53","2024-10-11 18:16:53",
1886,22,,4,3,i1033,0,1,play_engrossment,0,"2024-10-11 18:16:53","2024-10-11 18:16:53",
1887,7,,4,3,i1033,0,1,usability,0,"2024-10-11 18:16:56","2024-10-11 18:16:56",
1888,15,,4,3,i1033,0,1,narratives,0,"2024-10-11 18:16:56","2024-10-11 18:16:56",
1889,10,,4,3,i1033,0,1,usability,0,"2024-10-11 18:16:56","2024-10-11 18:16:56",
1890,9,,4,3,i1033,0,1,usability,0,"2024-10-11 18:16:56","2024-10-11 18:16:56",
1891,43,,4,3,i1033,0,1,personal_gratification,0,"2024-10-11 18:16:56","2024-10-11 18:16:56",
1892,25,,4,3,i1033,0,1,play_engrossment,0,"2024-10-11 18:16:59","2024-10-11 18:16:59",
1893,29,,4,3,i1033,0,1,enjoyment,0,"2024-10-11 18:16:59","2024-10-11 18:16:59",
1894,12,,4,3,i1033,0,1,narratives,0,"2024-10-11 18:16:59","2024-10-11 18:16:59",
1895,20,,4,3,i1033,0,1,play_engrossment,0,"2024-10-11 18:16:59","2024-10-11 18:16:59",
1896,43,,4,15,i1037,0,1,personal_gratification,0,"2024-10-11 19:03:17","2024-10-11 19:03:17",
1897,45,,4,15,i1037,0,1,personal_gratification,0,"2024-10-11 19:03:17","2024-10-11 19:03:17",
1898,24,,4,15,i1037,0,1,play_engrossment,0,"2024-10-11 19:03:17","2024-10-11 19:03:17",
1899,23,,4,15,i1037,0,1,play_engrossment,0,"2024-10-11 19:03:17","2024-10-11 19:03:17",
1900,41,,4,15,i1037,0,1,personal_gratification,0,"2024-10-11 19:03:17","2024-10-11 19:03:17",
1901,17,,4,5,i1037,0,1,narratives,0,"2024-10-11 19:03:23","2024-10-11 19:03:23",
1902,38,,4,5,i1037,0,1,audio_aesthetics,0,"2024-10-11 19:03:23","2024-10-11 19:03:23",
1903,6,,4,5,i1037,0,1,usability,0,"2024-10-11 19:03:23","2024-10-11 19:03:23",
1904,48,,4,5,i1037,0,1,visual_aesthetics,0,"2024-10-11 19:03:23","2024-10-11 19:03:23",
1905,22,,4,5,i1037,0,1,play_engrossment,0,"2024-10-11 19:03:23","2024-10-11 19:03:23",
1906,42,,4,4,i1037,0,1,personal_gratification,0,"2024-10-11 19:03:27","2024-10-11 19:03:27",
1907,26,,4,4,i1037,0,1,enjoyment,0,"2024-10-11 19:03:27","2024-10-11 19:03:27",
1908,31,,4,4,i1037,0,1,creative_freedom,0,"2024-10-11 19:03:27","2024-10-11 19:03:27",
1909,21,,4,4,i1037,0,1,play_engrossment,0,"2024-10-11 19:03:27","2024-10-11 19:03:27",
1910,47,,4,4,i1037,0,1,visual_aesthetics,0,"2024-10-11 19:03:27","2024-10-11 19:03:27",
1911,5,,4,4,i1037,0,1,usability,0,"2024-10-11 19:03:31","2024-10-11 19:03:31",
1912,32,,4,4,i1037,0,1,creative_freedom,0,"2024-10-11 19:03:31","2024-10-11 19:03:31",
1913,35,,4,4,i1037,0,1,creative_freedom,0,"2024-10-11 19:03:31","2024-10-11 19:03:31",
1914,11,,4,4,i1037,0,1,usability,0,"2024-10-11 19:03:31","2024-10-11 19:03:31",
1915,7,,4,4,i1037,0,1,usability,0,"2024-10-11 19:03:31","2024-10-11 19:03:31",
1916,36,,4,2,i1037,0,1,creative_freedom,0,"2024-10-11 19:03:34","2024-10-11 19:03:34",
1917,39,,4,2,i1037,0,1,audio_aesthetics,0,"2024-10-11 19:03:34","2024-10-11 19:03:34",
1918,2,,4,2,i1037,0,1,usability,0,"2024-10-11 19:03:34","2024-10-11 19:03:34",
1919,4,,4,2,i1037,0,1,usability,0,"2024-10-11 19:03:34","2024-10-11 19:03:34",
1920,29,,4,2,i1037,0,1,enjoyment,0,"2024-10-11 19:03:34","2024-10-11 19:03:34",
1921,34,,4,4,i1037,0,1,creative_freedom,0,"2024-10-11 19:03:38","2024-10-11 19:03:38",
1922,44,,4,4,i1037,0,1,personal_gratification,0,"2024-10-11 19:03:38","2024-10-11 19:03:38",
1923,10,,4,4,i1037,0,1,usability,0,"2024-10-11 19:03:38","2024-10-11 19:03:38",
1924,33,,4,4,i1037,0,1,creative_freedom,0,"2024-10-11 19:03:38","2024-10-11 19:03:38",
1925,14,,4,4,i1037,0,1,narratives,0,"2024-10-11 19:03:38","2024-10-11 19:03:38",
1926,27,,4,3,i1037,0,1,enjoyment,0,"2024-10-11 19:03:42","2024-10-11 19:03:42",
1927,9,,4,3,i1037,0,1,usability,0,"2024-10-11 19:03:42","2024-10-11 19:03:42",
1928,16,,4,3,i1037,0,1,narratives,0,"2024-10-11 19:03:42","2024-10-11 19:03:42",
1929,20,,4,3,i1037,0,1,play_engrossment,0,"2024-10-11 19:03:42","2024-10-11 19:03:42",
1930,18,,4,3,i1037,0,1,narratives,0,"2024-10-11 19:03:42","2024-10-11 19:03:42",
1931,46,,4,3,i1037,0,1,personal_gratification,0,"2024-10-11 19:03:45","2024-10-11 19:03:45",
1932,40,,4,3,i1037,0,1,audio_aesthetics,0,"2024-10-11 19:03:45","2024-10-11 19:03:45",
1933,30,,4,3,i1037,0,1,enjoyment,0,"2024-10-11 19:03:45","2024-10-11 19:03:45",
1934,8,,4,3,i1037,0,1,usability,0,"2024-10-11 19:03:45","2024-10-11 19:03:45",
1935,25,,4,3,i1037,0,1,play_engrossment,0,"2024-10-11 19:03:45","2024-10-11 19:03:45",
1936,13,,4,1,i1037,0,1,narratives,0,"2024-10-11 19:03:48","2024-10-11 19:03:48",
1937,3,,4,1,i1037,0,1,usability,0,"2024-10-11 19:03:48","2024-10-11 19:03:48",
1938,49,,4,1,i1037,0,1,visual_aesthetics,0,"2024-10-11 19:03:48","2024-10-11 19:03:48",
1939,19,,4,1,i1037,0,1,play_engrossment,0,"2024-10-11 19:03:48","2024-10-11 19:03:48",
1940,12,,4,1,i1037,0,1,narratives,0,"2024-10-11 19:03:48","2024-10-11 19:03:48",
1941,15,,4,3,i1037,0,1,narratives,0,"2024-10-11 19:03:51","2024-10-11 19:03:51",
1942,28,,4,3,i1037,0,1,enjoyment,0,"2024-10-11 19:03:51","2024-10-11 19:03:51",
1943,1,,4,3,i1037,0,1,usability,0,"2024-10-11 19:03:51","2024-10-11 19:03:51",
1944,37,,4,3,i1037,0,1,audio_aesthetics,0,"2024-10-11 19:03:51","2024-10-11 19:03:51",
1945,43,,4,24,i1039,0,1,personal_gratification,0,"2024-10-12 07:07:49","2024-10-12 07:07:49",
1946,36,,4,24,i1039,0,1,creative_freedom,0,"2024-10-12 07:07:49","2024-10-12 07:07:49",
1947,28,,4,24,i1039,0,1,enjoyment,0,"2024-10-12 07:07:49","2024-10-12 07:07:49",
1948,41,,4,24,i1039,0,1,personal_gratification,0,"2024-10-12 07:07:49","2024-10-12 07:07:49",
1949,12,,4,24,i1039,0,1,narratives,0,"2024-10-12 07:07:49","2024-10-12 07:07:49",
1950,4,,4,3,i1039,0,1,usability,0,"2024-10-12 07:07:52","2024-10-12 07:07:52",
1951,24,,4,3,i1039,0,1,play_engrossment,0,"2024-10-12 07:07:52","2024-10-12 07:07:52",
1952,15,,4,3,i1039,0,1,narratives,0,"2024-10-12 07:07:52","2024-10-12 07:07:52",
1953,33,,4,3,i1039,0,1,creative_freedom,0,"2024-10-12 07:07:52","2024-10-12 07:07:52",
1954,38,,4,3,i1039,0,1,audio_aesthetics,0,"2024-10-12 07:07:52","2024-10-12 07:07:52",
1955,5,,4,2,i1039,0,1,usability,0,"2024-10-12 07:07:55","2024-10-12 07:07:55",
1956,19,,4,2,i1039,0,1,play_engrossment,0,"2024-10-12 07:07:55","2024-10-12 07:07:55",
1957,42,,4,2,i1039,0,1,personal_gratification,0,"2024-10-12 07:07:55","2024-10-12 07:07:55",
1958,17,,4,2,i1039,0,1,narratives,0,"2024-10-12 07:07:55","2024-10-12 07:07:55",
1959,13,,4,2,i1039,0,1,narratives,0,"2024-10-12 07:07:55","2024-10-12 07:07:55",
1960,31,,4,5,i1039,0,1,creative_freedom,0,"2024-10-12 07:08:02","2024-10-12 07:08:02",
1961,20,,4,5,i1039,0,1,play_engrossment,0,"2024-10-12 07:08:02","2024-10-12 07:08:02",
1962,23,,4,5,i1039,0,1,play_engrossment,0,"2024-10-12 07:08:02","2024-10-12 07:08:02",
1963,14,,4,5,i1039,0,1,narratives,0,"2024-10-12 07:08:02","2024-10-12 07:08:02",
1964,1,,4,5,i1039,0,1,usability,0,"2024-10-12 07:08:02","2024-10-12 07:08:02",
1965,3,,4,2,i1039,0,1,usability,0,"2024-10-12 07:08:05","2024-10-12 07:08:05",
1966,6,,4,2,i1039,0,1,usability,0,"2024-10-12 07:08:05","2024-10-12 07:08:05",
1967,8,,4,2,i1039,0,1,usability,0,"2024-10-12 07:08:05","2024-10-12 07:08:05",
1968,34,,4,2,i1039,0,1,creative_freedom,0,"2024-10-12 07:08:05","2024-10-12 07:08:05",
1969,22,,4,2,i1039,0,1,play_engrossment,0,"2024-10-12 07:08:05","2024-10-12 07:08:05",
1970,27,,4,10,i1039,0,1,enjoyment,0,"2024-10-12 07:08:15","2024-10-12 07:08:15",
1971,46,,4,10,i1039,0,1,personal_gratification,0,"2024-10-12 07:08:15","2024-10-12 07:08:15",
1972,44,,4,10,i1039,0,1,personal_gratification,0,"2024-10-12 07:08:15","2024-10-12 07:08:15",
1973,29,,4,10,i1039,0,1,enjoyment,0,"2024-10-12 07:08:15","2024-10-12 07:08:15",
1974,10,,4,10,i1039,0,1,usability,0,"2024-10-12 07:08:15","2024-10-12 07:08:15",
1975,48,,4,4,i1039,0,1,visual_aesthetics,0,"2024-10-12 07:08:19","2024-10-12 07:08:19",
1976,30,,4,4,i1039,0,1,enjoyment,0,"2024-10-12 07:08:19","2024-10-12 07:08:19",
1977,25,,4,4,i1039,0,1,play_engrossment,0,"2024-10-12 07:08:19","2024-10-12 07:08:19",
1978,35,,4,4,i1039,0,1,creative_freedom,0,"2024-10-12 07:08:19","2024-10-12 07:08:19",
1979,21,,4,4,i1039,0,1,play_engrossment,0,"2024-10-12 07:08:19","2024-10-12 07:08:19",
1980,45,,4,4,i1039,0,1,personal_gratification,0,"2024-10-12 07:08:24","2024-10-12 07:08:24",
1981,7,,4,4,i1039,0,1,usability,0,"2024-10-12 07:08:24","2024-10-12 07:08:24",
1982,16,,4,4,i1039,0,1,narratives,0,"2024-10-12 07:08:24","2024-10-12 07:08:24",
1983,47,,4,4,i1039,0,1,visual_aesthetics,0,"2024-10-12 07:08:24","2024-10-12 07:08:24",
1984,11,,4,4,i1039,0,1,usability,0,"2024-10-12 07:08:24","2024-10-12 07:08:24",
1985,9,,4,4,i1039,0,1,usability,0,"2024-10-12 07:08:28","2024-10-12 07:08:28",
1986,49,,4,4,i1039,0,1,visual_aesthetics,0,"2024-10-12 07:08:28","2024-10-12 07:08:28",
1987,32,,4,4,i1039,0,1,creative_freedom,0,"2024-10-12 07:08:28","2024-10-12 07:08:28",
1988,40,,4,4,i1039,0,1,audio_aesthetics,0,"2024-10-12 07:08:28","2024-10-12 07:08:28",
1989,18,,4,4,i1039,0,1,narratives,0,"2024-10-12 07:08:28","2024-10-12 07:08:28",
1990,2,,4,9,i1039,0,1,usability,0,"2024-10-12 07:08:39","2024-10-12 07:08:39",
1991,26,,4,9,i1039,0,1,enjoyment,0,"2024-10-12 07:08:39","2024-10-12 07:08:39",
1992,37,,4,9,i1039,0,1,audio_aesthetics,0,"2024-10-12 07:08:39","2024-10-12 07:08:39",
1993,39,,4,9,i1039,0,1,audio_aesthetics,0,"2024-10-12 07:08:39","2024-10-12 07:08:39",
1994,29,,4,13,i1046,0,1,enjoyment,0,"2024-10-12 07:42:36","2024-10-12 07:42:36",
1995,32,,4,13,i1046,0,1,creative_freedom,0,"2024-10-12 07:42:36","2024-10-12 07:42:36",
1996,46,,4,13,i1046,0,1,personal_gratification,0,"2024-10-12 07:42:36","2024-10-12 07:42:36",
1997,48,,4,13,i1046,0,1,visual_aesthetics,0,"2024-10-12 07:42:36","2024-10-12 07:42:36",
1998,4,,4,13,i1046,0,1,usability,0,"2024-10-12 07:42:36","2024-10-12 07:42:36",
1999,33,4,4,75,i1053,0,1,creative_freedom,0,"2024-10-14 08:48:27","2024-10-14 08:48:27",
2000,21,3,3,75,i1053,0,1,play_engrossment,0,"2024-10-14 08:48:27","2024-10-14 08:48:27",
2001,5,6,6,75,i1053,0,1,usability,0,"2024-10-14 08:48:27","2024-10-14 08:48:27",
2002,27,6,6,75,i1053,0,1,enjoyment,0,"2024-10-14 08:48:27","2024-10-14 08:48:27",
2003,10,5,5,75,i1053,0,1,usability,0,"2024-10-14 08:48:27","2024-10-14 08:48:27",
2004,38,6,6,37,i1053,0,1,audio_aesthetics,0,"2024-10-14 08:49:04","2024-10-14 08:49:04",
2005,30,5,5,37,i1053,0,1,enjoyment,0,"2024-10-14 08:49:04","2024-10-14 08:49:04",
2006,9,5,5,37,i1053,0,1,usability,0,"2024-10-14 08:49:04","2024-10-14 08:49:04",
2007,39,7,7,37,i1053,0,1,audio_aesthetics,0,"2024-10-14 08:49:04","2024-10-14 08:49:04",
2008,28,2,2,37,i1053,0,1,enjoyment,0,"2024-10-14 08:49:04","2024-10-14 08:49:04",
2009,43,7,7,19,i1053,0,1,personal_gratification,0,"2024-10-14 08:49:23","2024-10-14 08:49:23",
2010,49,7,7,19,i1053,0,1,visual_aesthetics,0,"2024-10-14 08:49:23","2024-10-14 08:49:23",
2011,1,6,6,19,i1053,0,1,usability,0,"2024-10-14 08:49:23","2024-10-14 08:49:23",
2012,35,6,6,19,i1053,0,1,creative_freedom,0,"2024-10-14 08:49:23","2024-10-14 08:49:23",
2013,6,5,5,19,i1053,0,1,usability,0,"2024-10-14 08:49:23","2024-10-14 08:49:23",
2014,41,6,6,34,i1053,0,1,personal_gratification,0,"2024-10-14 08:49:57","2024-10-14 08:49:57",
2015,17,6,6,34,i1053,0,1,narratives,0,"2024-10-14 08:49:57","2024-10-14 08:49:57",
2016,26,6,6,34,i1053,0,1,enjoyment,0,"2024-10-14 08:49:57","2024-10-14 08:49:57",
2017,7,5,5,34,i1053,0,1,usability,0,"2024-10-14 08:49:57","2024-10-14 08:49:57",
2018,48,6,6,34,i1053,0,1,visual_aesthetics,0,"2024-10-14 08:49:57","2024-10-14 08:49:57",
2019,46,6,6,40,i1053,0,1,personal_gratification,0,"2024-10-14 08:50:39","2024-10-14 08:50:39",
2020,2,6,6,40,i1053,0,1,usability,0,"2024-10-14 08:50:39","2024-10-14 08:50:39",
2021,12,5,5,40,i1053,0,1,narratives,0,"2024-10-14 08:50:39","2024-10-14 08:50:39",
2022,36,6,6,40,i1053,0,1,creative_freedom,0,"2024-10-14 08:50:39","2024-10-14 08:50:39",
2023,8,5,5,40,i1053,0,1,usability,0,"2024-10-14 08:50:39","2024-10-14 08:50:39",
2024,29,6,6,22,i1053,0,1,enjoyment,0,"2024-10-14 08:51:02","2024-10-14 08:51:02",
2025,42,6,6,22,i1053,0,1,personal_gratification,0,"2024-10-14 08:51:02","2024-10-14 08:51:02",
2026,16,5,5,22,i1053,0,1,narratives,0,"2024-10-14 08:51:02","2024-10-14 08:51:02",
2027,22,5,5,22,i1053,0,1,play_engrossment,0,"2024-10-14 08:51:02","2024-10-14 08:51:02",
2028,20,5,5,22,i1053,0,1,play_engrossment,0,"2024-10-14 08:51:02","2024-10-14 08:51:02",
2029,15,5,5,19,i1053,0,1,narratives,0,"2024-10-14 08:51:22","2024-10-14 08:51:22",
2030,11,6,6,19,i1053,0,1,usability,0,"2024-10-14 08:51:22","2024-10-14 08:51:22",
2031,3,6,6,19,i1053,0,1,usability,0,"2024-10-14 08:51:22","2024-10-14 08:51:22",
2032,37,7,7,19,i1053,0,1,audio_aesthetics,0,"2024-10-14 08:51:22","2024-10-14 08:51:22",
2033,44,6,6,19,i1053,0,1,personal_gratification,0,"2024-10-14 08:51:22","2024-10-14 08:51:22",
2034,24,6,6,30,i1053,0,1,play_engrossment,0,"2024-10-14 08:51:52","2024-10-14 08:51:52",
2035,23,4,4,30,i1053,0,1,play_engrossment,0,"2024-10-14 08:51:52","2024-10-14 08:51:52",
2036,45,5,5,30,i1053,0,1,personal_gratification,0,"2024-10-14 08:51:52","2024-10-14 08:51:52",
2037,13,5,5,30,i1053,0,1,narratives,0,"2024-10-14 08:51:52","2024-10-14 08:51:52",
2038,34,6,6,30,i1053,0,1,creative_freedom,0,"2024-10-14 08:51:52","2024-10-14 08:51:52",
2039,19,5,5,14,i1053,0,1,play_engrossment,0,"2024-10-14 08:52:07","2024-10-14 08:52:07",
2040,18,6,6,14,i1053,0,1,narratives,0,"2024-10-14 08:52:07","2024-10-14 08:52:07",
2041,40,6,6,14,i1053,0,1,audio_aesthetics,0,"2024-10-14 08:52:07","2024-10-14 08:52:07",
2042,47,7,7,14,i1053,0,1,visual_aesthetics,0,"2024-10-14 08:52:07","2024-10-14 08:52:07",
2043,31,5,5,14,i1053,0,1,creative_freedom,0,"2024-10-14 08:52:07","2024-10-14 08:52:07",
2044,14,6,6,35,i1053,0,1,narratives,0,"2024-10-14 08:52:44","2024-10-14 08:52:44",
2045,32,6,6,35,i1053,0,1,creative_freedom,0,"2024-10-14 08:52:44","2024-10-14 08:52:44",
2046,4,5,5,35,i1053,0,1,usability,0,"2024-10-14 08:52:44","2024-10-14 08:52:44",
2047,25,4,4,35,i1053,0,1,play_engrossment,0,"2024-10-14 08:52:44","2024-10-14 08:52:44",
2048,30,,4,4,i1064,0,1,enjoyment,0,"2024-10-14 11:21:16","2024-10-14 11:21:16",
2049,45,,4,4,i1064,0,1,personal_gratification,0,"2024-10-14 11:21:16","2024-10-14 11:21:16",
2050,15,,4,4,i1064,0,1,narratives,0,"2024-10-14 11:21:16","2024-10-14 11:21:16",
2051,34,,4,4,i1064,0,1,creative_freedom,0,"2024-10-14 11:21:16","2024-10-14 11:21:16",
2052,39,,4,4,i1064,0,1,audio_aesthetics,0,"2024-10-14 11:21:16","2024-10-14 11:21:16",
2053,47,,4,1,i1064,0,1,visual_aesthetics,0,"2024-10-14 11:21:18","2024-10-14 11:21:18",
2054,42,,4,1,i1064,0,1,personal_gratification,0,"2024-10-14 11:21:18","2024-10-14 11:21:18",
2055,35,,4,1,i1064,0,1,creative_freedom,0,"2024-10-14 11:21:18","2024-10-14 11:21:18",
2056,32,,4,1,i1064,0,1,creative_freedom,0,"2024-10-14 11:21:18","2024-10-14 11:21:18",
2057,10,,4,1,i1064,0,1,usability,0,"2024-10-14 11:21:18","2024-10-14 11:21:18",
2058,1,,4,1,i1064,0,1,usability,0,"2024-10-14 11:21:20","2024-10-14 11:21:20",
2059,33,,4,1,i1064,0,1,creative_freedom,0,"2024-10-14 11:21:20","2024-10-14 11:21:20",
2060,36,,4,1,i1064,0,1,creative_freedom,0,"2024-10-14 11:21:20","2024-10-14 11:21:20",
2061,38,,4,1,i1064,0,1,audio_aesthetics,0,"2024-10-14 11:21:20","2024-10-14 11:21:20",
2062,3,,4,1,i1064,0,1,usability,0,"2024-10-14 11:21:20","2024-10-14 11:21:20",
2063,20,,4,1,i1064,0,1,play_engrossment,0,"2024-10-14 11:21:21","2024-10-14 11:21:21",
2064,5,,4,1,i1064,0,1,usability,0,"2024-10-14 11:21:21","2024-10-14 11:21:21",
2065,12,,4,1,i1064,0,1,narratives,0,"2024-10-14 11:21:21","2024-10-14 11:21:21",
2066,11,,4,1,i1064,0,1,usability,0,"2024-10-14 11:21:21","2024-10-14 11:21:21",
2067,21,,4,1,i1064,0,1,play_engrossment,0,"2024-10-14 11:21:21","2024-10-14 11:21:21",
2068,17,,4,1,i1064,0,1,narratives,0,"2024-10-14 11:21:23","2024-10-14 11:21:23",
2069,9,,4,1,i1064,0,1,usability,0,"2024-10-14 11:21:23","2024-10-14 11:21:23",
2070,46,,4,1,i1064,0,1,personal_gratification,0,"2024-10-14 11:21:23","2024-10-14 11:21:23",
2071,24,,4,1,i1064,0,1,play_engrossment,0,"2024-10-14 11:21:23","2024-10-14 11:21:23",
2072,44,,4,1,i1064,0,1,personal_gratification,0,"2024-10-14 11:21:23","2024-10-14 11:21:23",
2073,6,,4,1,i1064,0,1,usability,0,"2024-10-14 11:21:25","2024-10-14 11:21:25",
2074,13,,4,1,i1064,0,1,narratives,0,"2024-10-14 11:21:25","2024-10-14 11:21:25",
2075,37,,4,1,i1064,0,1,audio_aesthetics,0,"2024-10-14 11:21:25","2024-10-14 11:21:25",
2076,40,,4,1,i1064,0,1,audio_aesthetics,0,"2024-10-14 11:21:25","2024-10-14 11:21:25",
2077,19,,4,1,i1064,0,1,play_engrossment,0,"2024-10-14 11:21:25","2024-10-14 11:21:25",
2078,27,,4,1,i1064,0,1,enjoyment,0,"2024-10-14 11:21:26","2024-10-14 11:21:26",
2079,22,,4,1,i1064,0,1,play_engrossment,0,"2024-10-14 11:21:26","2024-10-14 11:21:26",
2080,7,,4,1,i1064,0,1,usability,0,"2024-10-14 11:21:26","2024-10-14 11:21:26",
2081,26,,4,1,i1064,0,1,enjoyment,0,"2024-10-14 11:21:26","2024-10-14 11:21:26",
2082,14,,4,1,i1064,0,1,narratives,0,"2024-10-14 11:21:26","2024-10-14 11:21:26",
2083,25,,4,1,i1064,0,1,play_engrossment,0,"2024-10-14 11:21:28","2024-10-14 11:21:28",
2084,16,,4,1,i1064,0,1,narratives,0,"2024-10-14 11:21:28","2024-10-14 11:21:28",
2085,23,,4,1,i1064,0,1,play_engrossment,0,"2024-10-14 11:21:28","2024-10-14 11:21:28",
2086,28,,4,1,i1064,0,1,enjoyment,0,"2024-10-14 11:21:28","2024-10-14 11:21:28",
2087,4,,4,1,i1064,0,1,usability,0,"2024-10-14 11:21:28","2024-10-14 11:21:28",
2088,2,,4,1,i1064,0,1,usability,0,"2024-10-14 11:21:30","2024-10-14 11:21:30",
2089,41,,4,1,i1064,0,1,personal_gratification,0,"2024-10-14 11:21:30","2024-10-14 11:21:30",
2090,29,,4,1,i1064,0,1,enjoyment,0,"2024-10-14 11:21:30","2024-10-14 11:21:30",
2091,43,,4,1,i1064,0,1,personal_gratification,0,"2024-10-14 11:21:30","2024-10-14 11:21:30",
2092,49,,4,1,i1064,0,1,visual_aesthetics,0,"2024-10-14 11:21:30","2024-10-14 11:21:30",
2093,31,,4,2,i1064,0,1,creative_freedom,0,"2024-10-14 11:21:32","2024-10-14 11:21:32",
2094,18,,4,2,i1064,0,1,narratives,0,"2024-10-14 11:21:32","2024-10-14 11:21:32",
2095,8,,4,2,i1064,0,1,usability,0,"2024-10-14 11:21:32","2024-10-14 11:21:32",
2096,48,,4,2,i1064,0,1,visual_aesthetics,0,"2024-10-14 11:21:32","2024-10-14 11:21:32",
2097,19,,4,4,i1072,0,1,play_engrossment,0,"2024-10-14 11:29:28","2024-10-14 11:29:28",
2098,33,,4,4,i1072,0,1,creative_freedom,0,"2024-10-14 11:29:28","2024-10-14 11:29:28",
2099,17,,4,4,i1072,0,1,narratives,0,"2024-10-14 11:29:28","2024-10-14 11:29:28",
2100,31,,4,4,i1072,0,1,creative_freedom,0,"2024-10-14 11:29:28","2024-10-14 11:29:28",
2101,41,,4,4,i1072,0,1,personal_gratification,0,"2024-10-14 11:29:28","2024-10-14 11:29:28",
2102,40,,4,1,i1072,0,1,audio_aesthetics,0,"2024-10-14 11:29:29","2024-10-14 11:29:29",
2103,37,,4,1,i1072,0,1,audio_aesthetics,0,"2024-10-14 11:29:30","2024-10-14 11:29:30",
2104,36,,4,1,i1072,0,1,creative_freedom,0,"2024-10-14 11:29:30","2024-10-14 11:29:30",
2105,22,,4,1,i1072,0,1,play_engrossment,0,"2024-10-14 11:29:30","2024-10-14 11:29:30",
2106,42,,4,1,i1072,0,1,personal_gratification,0,"2024-10-14 11:29:30","2024-10-14 11:29:30",
2107,14,,4,1,i1072,0,1,narratives,0,"2024-10-14 11:29:31","2024-10-14 11:29:31",
2108,9,,4,1,i1072,0,1,usability,0,"2024-10-14 11:29:31","2024-10-14 11:29:31",
2109,46,,4,1,i1072,0,1,personal_gratification,0,"2024-10-14 11:29:31","2024-10-14 11:29:31",
2110,6,,4,1,i1072,0,1,usability,0,"2024-10-14 11:29:31","2024-10-14 11:29:31",
2111,26,,4,1,i1072,0,1,enjoyment,0,"2024-10-14 11:29:31","2024-10-14 11:29:31",
2112,45,,4,1,i1072,0,1,personal_gratification,0,"2024-10-14 11:29:33","2024-10-14 11:29:33",
2113,39,,4,1,i1072,0,1,audio_aesthetics,0,"2024-10-14 11:29:33","2024-10-14 11:29:33",
2114,15,,4,1,i1072,0,1,narratives,0,"2024-10-14 11:29:33","2024-10-14 11:29:33",
2115,16,,4,1,i1072,0,1,narratives,0,"2024-10-14 11:29:33","2024-10-14 11:29:33",
2116,35,,4,1,i1072,0,1,creative_freedom,0,"2024-10-14 11:29:33","2024-10-14 11:29:33",
2117,32,,4,1,i1072,0,1,creative_freedom,0,"2024-10-14 11:29:34","2024-10-14 11:29:34",
2118,2,,4,1,i1072,0,1,usability,0,"2024-10-14 11:29:34","2024-10-14 11:29:34",
2119,21,,4,1,i1072,0,1,play_engrossment,0,"2024-10-14 11:29:34","2024-10-14 11:29:34",
2120,11,,4,1,i1072,0,1,usability,0,"2024-10-14 11:29:34","2024-10-14 11:29:34",
2121,38,,4,1,i1072,0,1,audio_aesthetics,0,"2024-10-14 11:29:34","2024-10-14 11:29:34",
