id,item_id,response,score,timeTaken,session_id,theta,sem,trait,skipped,createdTime,updateTime,ability
3188,162,Thursday,1,5,i482,3.02764997847865,0.33675254887756,kanji,0,"2024-05-08 05:24:30","2024-05-08 05:24:30",
3189,178,rest,1,4,i482,3.02876372378486,0.336702955390499,kanji,0,"2024-05-08 05:24:34","2024-05-08 05:24:34",
3190,212,gogo,1,4,i482,3.02987505034565,0.3366535368037,kanji,0,"2024-05-08 05:24:38","2024-05-08 05:24:38",
3191,204,tenki,1,3,i482,3.03098396901721,0.336604291970168,kanji,0,"2024-05-08 05:24:43","2024-05-08 05:24:43",
3192,234,water,1,3,i482,3.0320904905807,0.336555219753623,kanji,0,"2024-05-08 05:24:47","2024-05-08 05:24:47",
3193,130,"this month",1,4,i482,3.03319462574296,0.336506319028374,kanji,0,"2024-05-08 05:24:52","2024-05-08 05:24:52",
3194,117,田中,1,4,i482,3.03429638513724,0.336457588679197,kanji,0,"2024-05-08 05:24:56","2024-05-08 05:24:56",
3195,143,小犬,1,7,i482,3.03539577932385,0.336409027601205,kanji,0,"2024-05-08 05:25:05","2024-05-08 05:25:05",
3196,156,kayoubi,1,6,i482,3.03649281879086,0.336360634699726,kanji,0,"2024-05-08 05:25:12","2024-05-08 05:25:12",
3197,247,土,1,9,i482,3.03758751395478,0.336312408890187,kanji,0,"2024-05-08 05:25:21","2024-05-08 05:25:21",
3198,231,火,1,4,i482,3.03867987516122,0.336264349097991,kanji,0,"2024-05-08 05:25:26","2024-05-08 05:25:26",
3199,95,九万人,1,8,i482,3.03888009053454,0.336255276963488,kanji,0,"2024-05-08 05:25:36","2024-05-08 05:25:36",
3200,74,"what day",1,5,i482,3.03908022717309,0.33624621083329,kanji,0,"2024-05-08 05:25:42","2024-05-08 05:25:42",
3201,42,"9,000",1,5,i482,3.03928028514258,0.336237150700341,kanji,0,"2024-05-08 05:25:48","2024-05-08 05:25:48",
3202,15,二百,1,4,i482,3.03948026450856,0.336228096557568,kanji,0,"2024-05-08 05:25:53","2024-05-08 05:25:53",
3203,10,"1 o´clock",1,6,i482,3.03968016533637,0.336219048397888,kanji,0,"2024-05-08 05:26:00","2024-05-08 05:26:00",
3204,18,30,1,4,i482,3.03987998769118,0.336210006214204,kanji,0,"2024-05-08 05:26:04","2024-05-08 05:26:04",
3205,71,何月,1,3,i482,3.04007973163799,0.336200969999414,kanji,0,"2024-05-08 05:26:08","2024-05-08 05:26:08",
3206,90,"6.000 yen",1,6,i482,3.04027939724161,0.336191939746401,kanji,0,"2024-05-08 05:26:14","2024-05-08 05:26:14",
3207,47,三時半,1,4,i482,3.04047898456671,0.336182915448048,kanji,0,"2024-05-08 05:26:20","2024-05-08 05:26:20",
3208,52,hyakuman-en,1,4,i482,3.04067849367779,0.336173897097225,kanji,0,"2024-05-08 05:26:25","2024-05-08 05:26:25",
3209,77,四月,1,8,i482,3.04087792463919,0.336164884686802,kanji,0,"2024-05-08 05:26:34","2024-05-08 05:26:34",
3210,61,十二時,1,5,i482,3.0410772775151,0.336155878209642,kanji,0,"2024-05-08 05:26:39","2024-05-08 05:26:39",
3211,85,八年,1,3,i482,3.04127655236957,0.336146877658604,kanji,0,"2024-05-08 05:26:43","2024-05-08 05:26:43",
3212,28,goman,1,5,i482,3.04147574926651,0.336137883026549,kanji,0,"2024-05-08 05:26:49","2024-05-08 05:26:49",
3213,93,九万人,1,6,i482,3.04167486826968,0.336128894306329,kanji,0,"2024-05-08 05:26:56","2024-05-08 05:26:56",
3214,23,四千,1,7,i482,3.04187390944271,0.336119911490802,kanji,0,"2024-05-08 05:27:03","2024-05-08 05:27:03",
3215,36,nanahyaku,1,9,i482,3.04207287284911,0.336110934572823,kanji,0,"2024-05-08 05:27:13","2024-05-08 05:27:13",
3216,92,rokusen-en,1,8,i482,3.04227175855222,0.336101963545247,kanji,0,"2024-05-08 05:27:23","2024-05-08 05:27:23",
3217,66,"5 minutes",1,4,i482,3.04247056661531,0.336092998400931,kanji,0,"2024-05-08 05:27:28","2024-05-08 05:27:28",
3218,84,hanbun,1,5,i482,3.04266929710149,0.336084039132735,kanji,0,"2024-05-08 05:27:34","2024-05-08 05:27:34",
3219,79,四月,1,3,i482,3.04286795007374,0.336075085733518,kanji,0,"2024-05-08 05:27:38","2024-05-08 05:27:38",
3220,45,三時半,1,5,i482,3.04306652559497,0.336066138196147,kanji,0,"2024-05-08 05:27:43","2024-05-08 05:27:43",
3221,29,六十,1,5,i482,3.04326502372792,0.336057196513488,kanji,0,"2024-05-08 05:27:48","2024-05-08 05:27:48",
3222,4,nihonjin,1,4,i482,3.04346344453526,0.336048260678413,kanji,0,"2024-05-08 05:27:54","2024-05-08 05:27:54",
3223,44,kyuusen,1,4,i482,3.04366178807952,0.3360393306838,kanji,0,"2024-05-08 05:27:58","2024-05-08 05:27:58",
3224,63,十二時,1,7,i482,3.04386005442313,0.336030406522529,kanji,0,"2024-05-08 05:28:06","2024-05-08 05:28:06",
3225,7,日本語,1,3,i482,3.04405824362843,0.336021488187487,kanji,0,"2024-05-08 05:28:11","2024-05-08 05:28:11",
3226,82,half,1,6,i482,3.04425635575763,0.336012575671568,kanji,0,"2024-05-08 05:28:18","2024-05-08 05:28:18",
3227,34,700,1,5,i482,3.04445439087284,0.336003668967669,kanji,0,"2024-05-08 05:28:24","2024-05-08 05:28:24",
3228,39,八万,1,5,i482,3.04465234903609,0.335994768068697,kanji,0,"2024-05-08 05:28:30","2024-05-08 05:28:30",
3229,21,四千,1,5,i482,3.04485023030929,0.335985872967562,kanji,0,"2024-05-08 05:28:35","2024-05-08 05:28:35",
3230,53,七月,1,5,i482,3.04504803475426,0.335976983657186,kanji,0,"2024-05-08 05:28:42","2024-05-08 05:28:42",
3231,12,ichiji,1,3,i482,3.04524576243272,0.335968100130495,kanji,0,"2024-05-08 05:28:46","2024-05-08 05:28:46",
3232,76,nannichi,1,7,i482,3.04544341340631,0.335959222380424,kanji,0,"2024-05-08 05:28:54","2024-05-08 05:28:54",
3233,60,ichinen,1,4,i482,3.04564098773654,0.335950350399915,kanji,0,"2024-05-08 05:28:58","2024-05-08 05:28:58",
3234,26,"50,000",1,4,i482,3.04583848548487,0.33594148418192,kanji,0,"2024-05-08 05:29:03","2024-05-08 05:29:03",
3235,87,六年,0,3,i482,2.87659850113732,0.297360728936178,kanji,0,"2024-05-08 05:29:08","2024-05-08 05:29:08",
3236,242,outside,1,9,i488,0.505643029131394,0.789606833742505,kanji,0,"2024-05-08 08:47:03","2024-05-08 08:47:03",
3237,388,tenki,0,14,i488,0.273207117995684,0.675864544324867,kanji,0,"2024-05-08 08:47:18","2024-05-08 08:47:18",
3238,186,small,1,9,i488,0.503227257736435,0.59576719424052,kanji,0,"2024-05-08 08:47:28","2024-05-08 08:47:28",
3239,362,meet,1,5,i488,0.854291334573655,0.549538387117041,kanji,0,"2024-05-08 08:47:33","2024-05-08 08:47:33",
3240,399,駅,1,5,i488,1.09680567197091,0.511353492083817,kanji,0,"2024-05-08 08:47:38","2024-05-08 08:47:38",
3241,106,,,6,i489,0,1,kanji,1,"2024-05-08 08:47:45","2024-05-08 08:47:45",
3242,191,,,11,i489,0,1,kanji,1,"2024-05-08 08:47:56","2024-05-08 08:47:56",
3243,114,horse,0,5,i489,-0.505643029131394,0.789606833742505,kanji,0,"2024-05-08 08:48:03","2024-05-08 08:48:03",
3244,44,kyuusen,1,8,i489,-0.273207117995684,0.675864544324867,kanji,0,"2024-05-08 08:48:11","2024-05-08 08:48:11",
3245,404,aki,0,34,i488,0.898615852914511,0.460501592546464,kanji,0,"2024-05-08 08:48:14","2024-05-08 08:48:14",
3246,223,,,3,i489,-0.273207117995684,0.675864544324867,kanji,1,"2024-05-08 08:48:15","2024-05-08 08:48:15",
3247,364,au,1,3,i488,1.07036056809863,0.434644709175783,kanji,0,"2024-05-08 08:48:18","2024-05-08 08:48:18",
3248,109,,,4,i489,-0.273207117995684,0.675864544324867,kanji,1,"2024-05-08 08:48:20","2024-05-08 08:48:20",
3249,213,,,5,i489,-0.273207117995684,0.675864544324867,kanji,1,"2024-05-08 08:48:25","2024-05-08 08:48:25",
3250,125,女の子,1,4,i489,0.0938169888086877,0.600535223018129,kanji,0,"2024-05-08 08:48:30","2024-05-08 08:48:30",
3251,143,,,3,i489,0.0938169888086877,0.600535223018129,kanji,1,"2024-05-08 08:48:34","2024-05-08 08:48:34",
3252,357,会社,1,19,i488,1.20560428551265,0.415603801172644,kanji,0,"2024-05-08 08:48:37","2024-05-08 08:48:37",
3253,212,,,5,i489,0.0938169888086877,0.600535223018129,kanji,1,"2024-05-08 08:48:40","2024-05-08 08:48:40",
3254,279,元気,1,3,i488,1.31619720382494,0.401199459713493,kanji,0,"2024-05-08 08:48:42","2024-05-08 08:48:42",
3255,186,,,8,i489,0.0938169888086877,0.600535223018129,kanji,1,"2024-05-08 08:48:48","2024-05-08 08:48:48",
3256,108,,,4,i489,0.0938169888086877,0.600535223018129,kanji,1,"2024-05-08 08:48:52","2024-05-08 08:48:52",
3257,261,作る,0,14,i488,1.16497902252931,0.370529383257258,kanji,0,"2024-05-08 08:48:56","2024-05-08 08:48:56",
3258,117,,,5,i489,0.0938169888086877,0.600535223018129,kanji,1,"2024-05-08 08:48:57","2024-05-08 08:48:57",
3259,189,,,5,i489,0.0938169888086877,0.600535223018129,kanji,1,"2024-05-08 08:49:02","2024-05-08 08:49:02",
3260,306,bright,1,11,i488,1.25788447054879,0.359329022655115,kanji,0,"2024-05-08 08:49:07","2024-05-08 08:49:07",
3261,244,,,8,i489,0.0938169888086877,0.600535223018129,kanji,1,"2024-05-08 08:49:12","2024-05-08 08:49:12",
3262,127,女の子,1,5,i489,0.324871999736539,0.553925423922004,kanji,0,"2024-05-08 08:49:17","2024-05-08 08:49:17",
3263,372,kiru,1,12,i488,1.33822963094704,0.350331594889371,kanji,0,"2024-05-08 08:49:21","2024-05-08 08:49:21",
3264,220,ooame,1,6,i489,0.488785255903843,0.524088953463413,kanji,0,"2024-05-08 08:49:23","2024-05-08 08:49:23",
3265,354,drink,1,6,i488,1.40892993692466,0.342953235706354,kanji,0,"2024-05-08 08:49:27","2024-05-08 08:49:27",
3266,226,,,7,i489,0.488785255903843,0.524088953463413,kanji,1,"2024-05-08 08:49:31","2024-05-08 08:49:31",
3267,322,exit,1,9,i488,1.47193796828749,0.336787653231905,kanji,0,"2024-05-08 08:49:36","2024-05-08 08:49:36",
3268,156,,,17,i489,0.488785255903843,0.524088953463413,kanji,1,"2024-05-08 08:49:49","2024-05-08 08:49:49",
3269,146,,,3,i489,0.488785255903843,0.524088953463413,kanji,1,"2024-05-08 08:49:52","2024-05-08 08:49:52",
3270,405,夏,1,18,i488,1.52874612232297,0.331557164379953,kanji,0,"2024-05-08 08:49:55","2024-05-08 08:49:55",
3271,231,火,1,3,i489,0.614580893935162,0.503427287501921,kanji,0,"2024-05-08 08:49:56","2024-05-08 08:49:56",
3272,389,馬,1,2,i488,1.58037060415279,0.327052311220508,kanji,0,"2024-05-08 08:49:59","2024-05-08 08:49:59",
3273,412,,,8,i489,0.614580893935162,0.503427287501921,kanji,1,"2024-05-08 08:50:05","2024-05-08 08:50:05",
3274,410,autumn,1,9,i488,1.62772516806938,0.323134696107909,kanji,0,"2024-05-08 08:50:08","2024-05-08 08:50:08",
3275,274,,,4,i489,0.614580893935162,0.503427287501921,kanji,1,"2024-05-08 08:50:10","2024-05-08 08:50:10",
3276,343,先生,1,5,i489,0.874711252553824,0.500162572259442,kanji,0,"2024-05-08 08:50:15","2024-05-08 08:50:15",
3277,311,駅,0,7,i488,1.5082270475153,0.301115805341357,kanji,0,"2024-05-08 08:50:16","2024-05-08 08:50:16",
3278,330,,,3,i489,0.874711252553824,0.500162572259442,kanji,1,"2024-05-08 08:50:19","2024-05-08 08:50:19",
3279,327,入口,1,9,i488,1.55218027919965,0.29762157482267,kanji,0,"2024-05-08 08:50:26","2024-05-08 08:50:26",
3280,351,,,10,i489,0.874711252553824,0.500162572259442,kanji,1,"2024-05-08 08:50:29","2024-05-08 08:50:29",
3281,308,,,5,i489,0.874711252553824,0.500162572259442,kanji,1,"2024-05-08 08:50:35","2024-05-08 08:50:35",
3282,271,知む,0,10,i488,1.45266458793409,0.280931081932119,kanji,0,"2024-05-08 08:50:36","2024-05-08 08:50:36",
3283,415,,,3,i489,0.874711252553824,0.500162572259442,kanji,1,"2024-05-08 08:50:38","2024-05-08 08:50:38",
3284,287,父,1,6,i488,1.49366155990981,0.277776321087382,kanji,0,"2024-05-08 08:50:42","2024-05-08 08:50:42",
3285,316,,,6,i489,0.874711252553824,0.500162572259442,kanji,1,"2024-05-08 08:50:45","2024-05-08 08:50:45",
3286,276,shiru,1,6,i488,1.53195802532521,0.27496189830285,kanji,0,"2024-05-08 08:50:50","2024-05-08 08:50:50",
3287,340,gakusei,1,6,i489,1.08511123192439,0.486823227480131,kanji,0,"2024-05-08 08:50:52","2024-05-08 08:50:52",
3288,372,,,4,i489,1.08511123192439,0.486823227480131,kanji,1,"2024-05-08 08:50:56","2024-05-08 08:50:56",
3289,325,入口,1,7,i488,1.56782862182585,0.272429317413326,kanji,0,"2024-05-08 08:50:57","2024-05-08 08:50:57",
3290,356,,,4,i489,1.08511123192439,0.486823227480131,kanji,1,"2024-05-08 08:51:01","2024-05-08 08:51:01",
3291,277,元気,1,5,i488,1.60161627214996,0.270142492105815,kanji,0,"2024-05-08 08:51:02","2024-05-08 08:51:02",
3292,370,know,0,7,i488,1.51667669376348,0.256810762011662,kanji,0,"2024-05-08 08:51:09","2024-05-08 08:51:09",
3293,269,作る,0,11,i489,0.908168442557721,0.432171741652728,kanji,0,"2024-05-08 08:51:12","2024-05-08 08:51:12",
3294,370,,,5,i489,0.908168442557721,0.432171741652728,kanji,1,"2024-05-08 08:51:18","2024-05-08 08:51:18",
3295,343,先生,1,7,i488,1.54864772209878,0.254685064873903,kanji,0,"2024-05-08 08:51:18","2024-05-08 08:51:18",
3296,314,eye,1,7,i488,1.57899729364516,0.252749728812554,kanji,0,"2024-05-08 08:51:26","2024-05-08 08:51:26",
3297,338,student,1,10,i489,1.06352527350184,0.418408714287246,kanji,0,"2024-05-08 08:51:28","2024-05-08 08:51:28",
3298,284,,,5,i489,1.06352527350184,0.418408714287246,kanji,1,"2024-05-08 08:51:33","2024-05-08 08:51:33",
3299,319,耳,1,7,i488,1.60781586814634,0.250974274954761,kanji,0,"2024-05-08 08:51:34","2024-05-08 08:51:34",
3300,365,見る,1,4,i488,1.63524583858349,0.249338673529045,kanji,0,"2024-05-08 08:51:38","2024-05-08 08:51:38",
3301,380,,,8,i489,1.06352527350184,0.418408714287246,kanji,1,"2024-05-08 08:51:42","2024-05-08 08:51:42",
3302,335,,,3,i489,1.06352527350184,0.418408714287246,kanji,1,"2024-05-08 08:51:46","2024-05-08 08:51:46",
3303,375,見学,1,7,i488,1.66143627788744,0.247828692566995,kanji,0,"2024-05-08 08:51:46","2024-05-08 08:51:46",
3304,303,白い,1,4,i488,1.68648447832948,0.246429151676811,kanji,0,"2024-05-08 08:51:51","2024-05-08 08:51:51",
3305,314,,,6,i489,1.06352527350184,0.418408714287246,kanji,1,"2024-05-08 08:51:53","2024-05-08 08:51:53",
3306,263,使う,1,6,i488,1.71048730567497,0.245128216753748,kanji,0,"2024-05-08 08:51:57","2024-05-08 08:51:57",
3307,365,,,7,i489,1.06352527350184,0.418408714287246,kanji,1,"2024-05-08 08:52:01","2024-05-08 08:52:01",
3308,364,,,4,i489,1.06352527350184,0.418408714287246,kanji,1,"2024-05-08 08:52:05","2024-05-08 08:52:05",
3309,380,taisetsu,1,8,i488,1.73352982986857,0.243915718869621,kanji,0,"2024-05-08 08:52:05","2024-05-08 08:52:05",
3310,319,,,7,i489,1.06352527350184,0.418408714287246,kanji,1,"2024-05-08 08:52:13","2024-05-08 08:52:13",
3311,362,,,3,i489,1.06352527350184,0.418408714287246,kanji,1,"2024-05-08 08:52:17","2024-05-08 08:52:17",
3312,295,男だち,0,13,i488,1.6596612972191,0.232821820704258,kanji,0,"2024-05-08 08:52:19","2024-05-08 08:52:19",
3313,367,,,2,i489,1.06352527350184,0.418408714287246,kanji,1,"2024-05-08 08:52:20","2024-05-08 08:52:20",
3314,399,,,2,i489,1.06352527350184,0.418408714287246,kanji,1,"2024-05-08 08:52:22","2024-05-08 08:52:22",
3315,324,,,9,i489,1.06352527350184,0.418408714287246,kanji,1,"2024-05-08 08:52:32","2024-05-08 08:52:32",
3316,292,haha,1,15,i488,1.68187433374052,0.231664436595882,kanji,0,"2024-05-08 08:52:36","2024-05-08 08:52:36",
3317,317,,,4,i489,1.06352527350184,0.418408714287246,kanji,1,"2024-05-08 08:52:37","2024-05-08 08:52:37",
3318,263,,,2,i489,1.06352527350184,0.418408714287246,kanji,1,"2024-05-08 08:52:39","2024-05-08 08:52:39",
3319,349,,,4,i489,1.06352527350184,0.418408714287246,kanji,1,"2024-05-08 08:52:43","2024-05-08 08:52:43",
3320,327,,,2,i489,1.06352527350184,0.418408714287246,kanji,1,"2024-05-08 08:52:46","2024-05-08 08:52:46",
3321,415,春,0,10,i488,1.61616210331668,0.222394143716125,kanji,0,"2024-05-08 08:52:47","2024-05-08 08:52:47",
3322,388,,,4,i489,1.06352527350184,0.418408714287246,kanji,1,"2024-05-08 08:52:51","2024-05-08 08:52:51",
3323,298,,,2,i489,1.06352527350184,0.418408714287246,kanji,1,"2024-05-08 08:52:54","2024-05-08 08:52:54",
3324,378,important,1,7,i488,1.63757415182623,0.221284819542407,kanji,0,"2024-05-08 08:52:55","2024-05-08 08:52:55",
3325,375,,,2,i489,1.06352527350184,0.418408714287246,kanji,1,"2024-05-08 08:52:58","2024-05-08 08:52:58",
3326,285,父,1,6,i489,1.19206156886385,0.405854507552816,kanji,0,"2024-05-08 08:53:05","2024-05-08 08:53:05",
3327,322,,,2,i489,1.19206156886385,0.405854507552816,kanji,1,"2024-05-08 08:53:08","2024-05-08 08:53:08",
3328,309,,,2,i489,1.19206156886385,0.405854507552816,kanji,1,"2024-05-08 08:53:11","2024-05-08 08:53:11",
3329,266,make,1,15,i488,1.65825759642492,0.220246707966096,kanji,0,"2024-05-08 08:53:11","2024-05-08 08:53:11",
3330,311,,,2,i489,1.19206156886385,0.405854507552816,kanji,1,"2024-05-08 08:53:13","2024-05-08 08:53:13",
3331,330,"hands and feet",1,6,i488,1.6782116406374,0.219268836719985,kanji,0,"2024-05-08 08:53:18","2024-05-08 08:53:18",
3332,287,父,1,6,i489,1.30010623968092,0.395055078494297,kanji,0,"2024-05-08 08:53:19","2024-05-08 08:53:19",
3333,397,,,7,i489,1.30010623968092,0.395055078494297,kanji,1,"2024-05-08 08:53:26","2024-05-08 08:53:26",
3334,338,teacher,0,9,i488,1.6191083593562,0.211340759806946,kanji,0,"2024-05-08 08:53:27","2024-05-08 08:53:27",
3335,386,,,2,i489,1.30010623968092,0.395055078494297,kanji,1,"2024-05-08 08:53:29","2024-05-08 08:53:29",
3336,316,me,1,4,i488,1.63840239390244,0.210397430136009,kanji,0,"2024-05-08 08:53:31","2024-05-08 08:53:31",
3337,373,,,3,i489,1.30010623968092,0.395055078494297,kanji,1,"2024-05-08 08:53:32","2024-05-08 08:53:32",
3338,268,,,2,i489,1.30010623968092,0.395055078494297,kanji,1,"2024-05-08 08:53:34","2024-05-08 08:53:34",
3339,402,summer,0,6,i489,1.15559769475672,0.362763345535927,kanji,0,"2024-05-08 08:53:41","2024-05-08 08:53:41",
3340,298,"heavy rain",0,10,i488,1.58466277063064,0.203552745656878,kanji,0,"2024-05-08 08:53:42","2024-05-08 08:53:42",
3341,391,,,4,i489,1.15559769475672,0.362763345535927,kanji,1,"2024-05-08 08:53:46","2024-05-08 08:53:46",
3342,381,話す,1,6,i488,1.60338539450905,0.202646050642527,kanji,0,"2024-05-08 08:53:48","2024-05-08 08:53:48",
3343,277,,,2,i489,1.15559769475672,0.362763345535927,kanji,1,"2024-05-08 08:53:49","2024-05-08 08:53:49",
3344,333,寺,1,3,i488,1.62152883204757,0.201788962969962,kanji,0,"2024-05-08 08:53:53","2024-05-08 08:53:53",
3345,333,寺,1,6,i489,1.24620477360546,0.354017537825052,kanji,0,"2024-05-08 08:53:55","2024-05-08 08:53:55",
3346,356,yomu,0,4,i488,1.57225031384157,0.195787473985335,kanji,0,"2024-05-08 08:53:57","2024-05-08 08:53:57",
3347,346,,,1,i489,1.24620477360546,0.354017537825052,kanji,1,"2024-05-08 08:53:58","2024-05-08 08:53:58",
3348,378,,,3,i489,1.24620477360546,0.354017537825052,kanji,1,"2024-05-08 08:54:02","2024-05-08 08:54:02",
3349,397,駅,1,11,i488,1.58985717380828,0.194959020276157,kanji,0,"2024-05-08 08:54:08","2024-05-08 08:54:08",
3350,341,先生,,8,i489,1.24620477360546,0.354017537825052,kanji,1,"2024-05-08 08:54:10","2024-05-08 08:54:10",
3351,394,,,4,i489,1.24620477360546,0.354017537825052,kanji,1,"2024-05-08 08:54:15","2024-05-08 08:54:15",
3352,268,tsukuru,1,9,i488,1.60694602191683,0.194172966434127,kanji,0,"2024-05-08 08:54:17","2024-05-08 08:54:17",
3353,354,,,3,i489,1.24620477360546,0.354017537825052,kanji,1,"2024-05-08 08:54:18","2024-05-08 08:54:18",
3354,349,食べる,1,3,i488,1.62355278577817,0.193426576182622,kanji,0,"2024-05-08 08:54:21","2024-05-08 08:54:21",
3355,260,,,2,i489,1.24620477360546,0.354017537825052,kanji,1,"2024-05-08 08:54:21","2024-05-08 08:54:21",
3356,301,白い,1,3,i488,1.63965807270644,0.192713296204824,kanji,0,"2024-05-08 08:54:24","2024-05-08 08:54:24",
3357,301,,,6,i489,1.24620477360546,0.354017537825052,kanji,1,"2024-05-08 08:54:27","2024-05-08 08:54:27",
3358,405,秋,0,6,i489,1.13091085830739,0.331420410640766,kanji,0,"2024-05-08 08:54:33","2024-05-08 08:54:33",
3359,293,友だち,1,10,i488,1.65538753937654,0.192038428183767,kanji,0,"2024-05-08 08:54:35","2024-05-08 08:54:35",
3360,389,馬,1,8,i489,1.20905402640816,0.324099276063554,kanji,0,"2024-05-08 08:54:41","2024-05-08 08:54:41",
3361,258,,,3,i489,1.20905402640816,0.324099276063554,kanji,1,"2024-05-08 08:54:44","2024-05-08 08:54:44",
3362,300,,,4,i489,1.20905402640816,0.324099276063554,kanji,1,"2024-05-08 08:54:48","2024-05-08 08:54:48",
3363,292,,,2,i489,1.20905402640816,0.324099276063554,kanji,1,"2024-05-08 08:54:50","2024-05-08 08:54:50",
3364,303,,,7,i489,1.20905402640816,0.324099276063554,kanji,1,"2024-05-08 08:54:58","2024-05-08 08:54:58",
3365,293,,,8,i489,1.20905402640816,0.324099276063554,kanji,1,"2024-05-08 08:55:06","2024-05-08 08:55:06",
3366,332,,,2,i489,1.20905402640816,0.324099276063554,kanji,1,"2024-05-08 08:55:10","2024-05-08 08:55:10",
3367,357,,,3,i489,1.20905402640816,0.324099276063554,kanji,1,"2024-05-08 08:55:13","2024-05-08 08:55:13",
3368,407,秋,0,3,i489,1.11307489053065,0.307223211930206,kanji,0,"2024-05-08 08:55:18","2024-05-08 08:55:18",
3369,276,taberu,,8,i489,1.11307489053065,0.307223211930206,kanji,1,"2024-05-08 08:55:27","2024-05-08 08:55:27",
3370,306,,,9,i489,1.11307489053065,0.307223211930206,kanji,1,"2024-05-08 08:55:37","2024-05-08 08:55:37",
3371,413,,,3,i489,1.11307489053065,0.307223211930206,kanji,1,"2024-05-08 08:55:40","2024-05-08 08:55:40",
3372,410,summer,0,5,i489,1.03168899578775,0.294026220882821,kanji,0,"2024-05-08 08:55:45","2024-05-08 08:55:45",
3373,173,休日,1,8,i494,0.505643029131394,0.789606833742505,kanji,0,"2024-05-08 09:00:13","2024-05-08 09:00:13",
3374,287,父,1,3,i494,1.05394273900236,0.694231029602226,kanji,0,"2024-05-08 09:00:17","2024-05-08 09:00:17",
3375,277,元気,1,6,i494,1.35557214231082,0.625107528695982,kanji,0,"2024-05-08 09:00:24","2024-05-08 09:00:24",
3376,362,meet,1,3,i494,1.55051438459309,0.58373015619187,kanji,0,"2024-05-08 09:00:27","2024-05-08 09:00:27",
3377,413,冬,1,3,i494,1.69243529753052,0.55663183594252,kanji,0,"2024-05-08 09:00:31","2024-05-08 09:00:31",
3378,298,train,1,4,i494,1.80350384240814,0.537354869378843,kanji,0,"2024-05-08 09:00:35","2024-05-08 09:00:35",
3379,354,drink,1,5,i494,1.8946033642513,0.522798508757728,kanji,0,"2024-05-08 09:00:40","2024-05-08 09:00:40",
3380,402,spring,1,9,i494,1.9716944759286,0.5113013630037,kanji,0,"2024-05-08 09:00:49","2024-05-08 09:00:49",
3381,271,住む,1,4,i494,2.03853102120219,0.501929094636544,kanji,0,"2024-05-08 09:00:53","2024-05-08 09:00:53",
3382,292,haha,1,5,i494,2.09749859110875,0.494091012307401,kanji,0,"2024-05-08 09:00:58","2024-05-08 09:00:58",
3383,322,exit,1,3,i494,2.15025093951412,0.487403969007839,kanji,0,"2024-05-08 09:01:02","2024-05-08 09:01:02",
3384,415,冬,1,3,i494,2.19797229780499,0.481606244642793,kanji,0,"2024-05-08 09:01:05","2024-05-08 09:01:05",
3385,301,白い,1,3,i494,2.24153901422286,0.476512403686881,kanji,0,"2024-05-08 09:01:08","2024-05-08 09:01:08",
3386,285,父,1,3,i494,2.28155635671398,0.471971790378461,kanji,0,"2024-05-08 09:01:12","2024-05-08 09:01:12",
3387,356,nomu,1,3,i494,2.31866461633072,0.467913182942241,kanji,0,"2024-05-08 09:01:15","2024-05-08 09:01:15",
3388,279,元気,1,2,i494,2.35321364763372,0.464243801727931,kanji,0,"2024-05-08 09:01:19","2024-05-08 09:01:19",
3389,276,shiru,1,3,i494,2.385522613453,0.460899886196906,kanji,0,"2024-05-08 09:01:23","2024-05-08 09:01:23",
3390,357,会社,1,3,i494,2.41587225020066,0.457835774938139,kanji,0,"2024-05-08 09:01:27","2024-05-08 09:01:27",
3391,274,know,1,3,i494,2.44448851866332,0.455013140111114,kanji,0,"2024-05-08 09:01:30","2024-05-08 09:01:30",
3392,332,te-ashi,1,5,i494,2.47155942299558,0.452400436119654,kanji,0,"2024-05-08 09:01:35","2024-05-08 09:01:35",
3393,330,"hands and feet",1,3,i494,2.49724396529662,0.449971653207618,kanji,0,"2024-05-08 09:01:38","2024-05-08 09:01:38",
3394,349,食べる,1,4,i494,2.52167781292748,0.447705125658731,kanji,0,"2024-05-08 09:01:42","2024-05-08 09:01:42",
3395,389,馬,1,4,i494,2.54497764755807,0.445582639199665,kanji,0,"2024-05-08 09:01:46","2024-05-08 09:01:46",
3396,367,見る,1,3,i494,2.5672445471553,0.443588752796745,kanji,0,"2024-05-08 09:01:50","2024-05-08 09:01:50",
3397,303,白い,1,3,i494,2.58856664771077,0.441710276580916,kanji,0,"2024-05-08 09:01:54","2024-05-08 09:01:54",
3398,308,akarui,1,3,i494,2.60902126109173,0.439935865153591,kanji,0,"2024-05-08 09:01:57","2024-05-08 09:01:57",
3399,284,mainichi,1,7,i494,2.62867657702517,0.438255697311859,kanji,0,"2024-05-08 09:02:05","2024-05-08 09:02:05",
3400,396,basha,1,7,i494,2.64759304342945,0.436661221301317,kanji,0,"2024-05-08 09:02:12","2024-05-08 09:02:12",
3401,335,寺,1,3,i494,2.6658244953309,0.435144950319832,kanji,0,"2024-05-08 09:02:16","2024-05-08 09:02:16",
3402,383,話す,1,4,i494,2.68341908534991,0.433700296960778,kanji,0,"2024-05-08 09:02:20","2024-05-08 09:02:20",
3403,412,aki,1,3,i494,2.70042005616439,0.432321438122862,kanji,0,"2024-05-08 09:02:24","2024-05-08 09:02:24",
